Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015],2020 [YR2020]
Central African Republic,CAF,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..
Central African Republic,CAF,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Central African Republic,CAF,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..
Central African Republic,CAF,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,..
Central African Republic,CAF,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.964,6.189,6.185,6.212,6.808
Central African Republic,CAF,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,..
Central African Republic,CAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.362,5.314,5.291,5.477,6.196
Central African Republic,CAF,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..
Central African Republic,CAF,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.867,4.587,4.496,4.832,5.646
Central African Republic,CAF,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,1388506771.58756,8655892392.92919,14058506663.7252,14559599499.5011,14932897821.2387
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,163.121663683369,838.092107712557,1141.80069268412,993.990730610869,866.947814890409
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.879681025444938,17.3325337350837,13.7943889290963,3.31088567417588,-0.408894363255357
Chad,TCD,Rural population,SP.RUR.TOTL,6670331,8076465,9605655,11349709,13173434
Chad,TCD,Rural population growth (annual %),SP.RUR.TOTL.ZG,3.4167504669521,3.98890852148553,3.39541621557495,2.99897775109781,2.86734647009558
Chad,TCD,"Population, total",SP.POP.TOTL,8512093,10328092,12312575,14647621,17224679
Chad,TCD,Urban population,SP.URB.TOTL,1841762,2251627,2706920,3297912,4051245
Chad,TCD,Urban population growth (annual %),SP.URB.GROW,3.6115300941486,4.18259023241155,3.69303113661115,3.82052406220294,4.21192992536692
Chad,TCD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,21.637,21.801,21.985,22.515,23.52
Chad,TCD,Rural population (% of total population),SP.RUR.TOTL.ZS,78.363,78.199,78.015,77.485,76.48
Chad,TCD,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.4112208360505,50.1860459802256,50.0040162191905,49.8731363953232,49.8264728184485
Chad,TCD,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.5887791639494,49.8139540197744,49.9959837808095,50.1268636046768,50.1735271815515
Chad,TCD,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,91.58375,..,85.94735,..,82
Chad,TCD,"Population, male",SP.POP.TOTL.MA.IN,4221043,5144831,6155793,7342393,8642229
Chad,TCD,"Population, female",SP.POP.TOTL.FE.IN,4291050,5183261,6156782,7305228,8582450
Chad,TCD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,5.28980485990252,66.7727215513556,5.52309002734579,-6.99812478043094,-1.17768160506618
Chad,TCD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.82260088086307,7.89036567462993,-2.07786574641866,4.37712665065654,4.4641443723286
Chad,TCD,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,..,..
Chad,TCD,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..
Chad,TCD,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..
Chad,TCD,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,..
Chad,TCD,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,..
Chad,TCD,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..
Chad,TCD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Chad,TCD,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..
Chad,TCD,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,..
Chad,TCD,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,0.404,0.396,0.546,0.644,1.029
Chad,TCD,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,..
Chad,TCD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.79,0.678,0.878,0.974,1.707
Chad,TCD,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..
Chad,TCD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,1.102,0.895,1.123,1.207,2.174
Chad,TCD,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,351136579.648632,653845169.168576,907979446.419588,966029599.801228,1225039195.93742
Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,655.007796688241,1103.20658498402,1386.57533553376,1329.3704808998,1527.16990927956
Comoros,COM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.847878616072,2.83754786988332,4.80105816823387,1.99206468746939,4.00531793513311
Comoros,COM,Rural population,SP.RUR.TOTL,385549,427468,471659,519796,566488
Comoros,COM,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.98111346816278,2.07964116621808,1.91579200881825,1.92669067503093,1.65675500359423
Comoros,COM,"Population, total",SP.POP.TOTL,536080,592677,654836,726682,802163
Comoros,COM,Urban population,SP.URB.TOTL,150531,165209,183177,206886,235675
Comoros,COM,Urban population growth (annual %),SP.URB.GROW,1.76326733276403,1.94051492672209,2.17383668748835,2.57534207876824,2.69952510207643
Comoros,COM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,28.08,27.875,27.973,28.47,29.38
Comoros,COM,Rural population (% of total population),SP.RUR.TOTL.ZS,71.92,72.125,72.027,71.53,70.62
Comoros,COM,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.7549246381137,50.3889126979574,50.2060824482503,49.8546819654264,49.6956354257177
Comoros,COM,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.2450753618863,49.6110873020426,49.7939175517497,50.1453180345736,50.3043645742823
Comoros,COM,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,64.49449,..,67.45416,..,68.6
Comoros,COM,"Population, male",SP.POP.TOTL.MA.IN,263993,294034,326068,364397,403523
Comoros,COM,"Population, female",SP.POP.TOTL.FE.IN,272087,298643,328768,362285,398640
Comoros,COM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-4.46002451335903,0.315881658228534,0.682462151697223,-1.34674179006024,-3.39647627676489
Comoros,COM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,3.0133239505812,3.35475770328922,..,..
Comoros,COM,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,..,..,..,..
Comoros,COM,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..
Comoros,COM,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..
Comoros,COM,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,..,..,..,..
Comoros,COM,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,..,..,..,..
Comoros,COM,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,..,..,..,..
Comoros,COM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Comoros,COM,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..
Comoros,COM,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,..,..,..,..
Comoros,COM,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.715,4.859,4.696,4.684,5.086
Comoros,COM,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,..
Comoros,COM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.398,4.522,4.248,4.121,4.471
Comoros,COM,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..
Comoros,COM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.185,4.292,3.966,3.779,4.053
Comoros,COM,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,19088046305.7971,11964484465.9388,21565721044.8462,37917706497.1793,48716961860.1325
"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,377.925421481395,203.561668860749,314.53858629844,467.9145805459,507.521230077872
"Congo, Dem. Rep.",COD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-6.91092731652101,6.13515115548972,7.10797657581392,6.91616711922561,1.73542276681493
"Congo, Dem. Rep.",COD,Rural population,SP.RUR.TOTL,32768218,36745995,41128910,46400945,52182083
"Congo, Dem. Rep.",COD,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.496695259248,2.30530595203645,2.32109192953126,2.32899857705027,2.13787245605436
"Congo, Dem. Rep.",COD,"Population, total",SP.POP.TOTL,50507442,58775724,68563038,81035531,95989998
"Congo, Dem. Rep.",COD,Urban population,SP.URB.TOTL,17739224,22029729,27434128,34634586,43807915
"Congo, Dem. Rep.",COD,Urban population growth (annual %),SP.URB.GROW,4.53483473787881,4.36335052660444,4.5006759643683,4.62115249532824,4.52663047033369
"Congo, Dem. Rep.",COD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.122,37.481,40.013,42.74,45.638
"Congo, Dem. Rep.",COD,Rural population (% of total population),SP.RUR.TOTL.ZS,64.878,62.519,59.987,57.26,54.362
"Congo, Dem. Rep.",COD,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.5280063585086,50.5047883374435,50.4619566370725,50.4225288534236,50.3942077381854
"Congo, Dem. Rep.",COD,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.4719936414914,49.4952116625565,49.5380433629275,49.5774711465764,49.6057922618146
"Congo, Dem. Rep.",COD,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,74.21711,..,78.36226
"Congo, Dem. Rep.",COD,"Population, male",SP.POP.TOTL.MA.IN,24987038,29091169,33964787,40175367,47616599
"Congo, Dem. Rep.",COD,"Population, female",SP.POP.TOTL.FE.IN,25520404,29684555,34598251,40860164,48373399
"Congo, Dem. Rep.",COD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2630.1226744224,29.8695466222574,20.7863251488693,-1.15587859287012,3.90154957064527
"Congo, Dem. Rep.",COD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,513.906843747535,21.3168167229341,7.10000000000037,0.74419899478147,..
"Congo, Dem. Rep.",COD,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,15.719,..,..,7.563
"Congo, Dem. Rep.",COD,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,3.684,..,..,1.635
"Congo, Dem. Rep.",COD,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,9.46,..,..,5.496
"Congo, Dem. Rep.",COD,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,8.138,..,..,4.885
"Congo, Dem. Rep.",COD,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,3.945,..,..,1.335
"Congo, Dem. Rep.",COD,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,3.536,..,..,1.861
"Congo, Dem. Rep.",COD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,2.948,..,..,1.466
"Congo, Dem. Rep.",COD,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,6.8,..,..,7.492
"Congo, Dem. Rep.",COD,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,10.164,..,..,..
"Congo, Dem. Rep.",COD,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,2.466,2.261,3.26,3.57,4.165
"Congo, Dem. Rep.",COD,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,5.914,..,..,..
"Congo, Dem. Rep.",COD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.234,2.948,4.096,4.439,5.345
"Congo, Dem. Rep.",COD,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,2.262,..,..,1.082
"Congo, Dem. Rep.",COD,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.008,3.637,4.891,5.244,6.445
"Congo, Dem. Rep.",COD,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,3.639,..,..,1.831
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,3227927697.57921,6650001680.48544,13148396211.5955,12434793867.3568,11468687464.0046
"Congo, Rep.",COG,GDP per capita (current US$),NY.GDP.PCAP.CD,1024.30159109181,1799.05158366154,2946.55798067708,2439.35189403696,1993.586671931
"Congo, Rep.",COG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.5759803952642,7.75575897806648,9.93126543095578,0.415193061293763,-6.26777227963225
"Congo, Rep.",COG,Rural population,SP.RUR.TOTL,1301663,1442037,1639624,1756473,1850730
"Congo, Rep.",COG,Rural population growth (annual %),SP.RUR.TOTL.ZG,2.7147852645537,2.44427022448618,2.90908836968076,1.09589447809063,0.987280769281493
"Congo, Rep.",COG,"Population, total",SP.POP.TOTL,3151345,3696393,4462290,5097581,5752791
"Congo, Rep.",COG,Urban population,SP.URB.TOTL,1849682,2254356,2822666,3341108,3902061
"Congo, Rep.",COG,Urban population growth (annual %),SP.URB.GROW,4.62552947424514,4.35263268258458,4.86589847409557,3.11764809548277,3.06933617644036
"Congo, Rep.",COG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,58.695,60.988,63.256,65.543,67.829
"Congo, Rep.",COG,Rural population (% of total population),SP.RUR.TOTL.ZS,41.305,39.012,36.744,34.457,32.171
"Congo, Rep.",COG,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.2635699158391,50.11401655614,50.0288192833724,50.0025502297168,49.9978445241352
"Congo, Rep.",COG,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.7364300841609,49.88598344386,49.9711807166276,49.9974497702832,50.0021554758648
"Congo, Rep.",COG,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,87.80583,..,65.99471,..,44.18359
"Congo, Rep.",COG,"Population, male",SP.POP.TOTL.MA.IN,1567367,1843982,2229859,2548660,2876520
"Congo, Rep.",COG,"Population, female",SP.POP.TOTL.FE.IN,1583978,1852411,2232431,2548921,2876271
"Congo, Rep.",COG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,47.0400830761822,32.4987395105464,29.4176837966296,-17.2539875449458,-13.9995678950009
"Congo, Rep.",COG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.881991517025431,3.09449011456182,0.391525011227612,3.16909796750829,1.79537147083108
"Congo, Rep.",COG,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,..,31.314,..,..,..
"Congo, Rep.",COG,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,23.5,..,..,..
"Congo, Rep.",COG,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,19.217,..,..,..
"Congo, Rep.",COG,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,..,15.048,..,..,..
"Congo, Rep.",COG,"Unemployment with basic education, female (% of female labor force with basic education)",SL.UEM.BASC.FE.ZS,..,27.241,..,..,..
"Congo, Rep.",COG,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,..,19.681,..,..,..
"Congo, Rep.",COG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,19.796,..,..,..
"Congo, Rep.",COG,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,23.436,..,..,..
"Congo, Rep.",COG,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,..,34.996,..,..,..
"Congo, Rep.",COG,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,21.16,21.076,20.601,21.278,23.433
"Congo, Rep.",COG,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,18.13,..,..,..
